Hito [UY925250736],Fecha y Hora,Ubicación,Nota
Nacimiento,2017-07-26 10:49,Potrero / corral de maternidad,Registro del nacimiento.
Separacion de la madre,2017-07-27 15:25,Corral de terneros / guachera,Separacion para manejo individual.
Primer calostro,2017-07-27 17:57,Corral o potrero,Asegurar calostrado.
Colocacion de caravana oficial,2017-07-29 10:10,Manga / campo,Identificacion oficial.
Ingreso al sistema (SNIG),2017-07-29 12:24,Oficina / app,Registro del nacimiento.
Control de ombligo y signos vitales,2017-08-02 07:17,Instalaciones sanitarias,Revision sanitaria inicial.
Vacunas iniciales,2017-08-05 06:16,Manga / campo,Plan sanitario local.
Guachera (cria artificial),2017-08-08 16:31,Guachera,Cria artificial y control sanitario.
Revision general de salud,2017-08-15 10:11,Campo / instalaciones,Chequeo clinico.
Carga de nacimiento en SNIG,2017-09-01 07:31,Oficina / app,Cierre de registro.
Vacunacion clostridial,2017-09-24 12:03,Potrero 1 (7654321-12002),Vacunacion clostridial
Destete,2017-09-27 08:34,Corrales / potrero,Paso a alimentacion solida.
Desparasitacion,2017-10-24 16:12,Potrero 1 (7654321-12002),Antiparasitario programado.
Vacunacion clostridial,2017-10-24 16:41,Potrero 1 (7654321-12002),Vacunacion clostridial
Seleccion,2017-12-17 13:45,Manga / campo,Seleccion de reposicion o descarte.
Desparasitacion,2018-04-22 10:44,Potrero 1 (7654321-12002),Antiparasitario programado.
Primer Celo,2018-05-09 07:04,Potrero 1 (7654321-12002),Primer celo detectado.
Segundo Celo,2018-05-27 15:46,Potrero 1 (7654321-12002),Segundo celo detectado.
Recria,2018-06-01 09:39,Campo / instalaciones lecheras,Pastoreo y ganancia de peso.
Tercer Celo,2018-06-16 10:49,Potrero 1 (7654321-12002),Tercer celo detectado.
Servicio (IA o natural),2018-06-16 13:01,Potrero 1 (7654321-12002),Servicio exitoso.
Prenez confirmada,2018-08-15 13:09,Potrero 1 (7654321-12002),Diagnostico de gestacion.
Desparasitacion,2018-10-19 12:57,Potrero 1 (7654321-12002),Antiparasitario programado.
Vacunacion clostridial,2018-10-24 07:23,Potrero 1 (7654321-12002),Refuerzo anual clostridial.
Primer servicio (hembras),2018-11-21 07:02,Campo / brete / veterinario,Inicio de vida reproductiva.
Paricion,2019-03-26 16:40,Potrero de maternidad,Supervision del parto.
Inicio ordene,2019-03-27 06:59,Potrero 1 (7654321-12002),Ingreso a rutina.
Lactancia,2019-03-28 06:42,Potrero 1 (7654321-12002),Inicio de lactancia.
Desparasitacion,2019-04-17 07:40,Potrero 1 (7654321-12002),Antiparasitario programado.
